Tiempo_s,Voltaje_V
3.89,2.19607843137255
3.8902,2.17647058823529
3.8904,2.17647058823529
3.8906,2.19607843137255
3.8908,2.2156862745098
3.891,2.19607843137255
3.8912,2.17647058823529
3.8914,2.19607843137255
3.8916,2.19607843137255
3.8918,2.17647058823529
3.892,2.17647058823529
3.8922,2.2156862745098
3.8924,2.2156862745098
3.8926,2.19607843137255
3.8928,2.17647058823529
3.893,2.17647058823529
3.8932,2.19607843137255
3.8934,2.17647058823529
3.8936,2.15686274509804
3.8938,2.17647058823529
3.894,2.19607843137255
3.8942,2.19607843137255
3.8944,2.17647058823529
3.8946,2.17647058823529
3.8948,2.2156862745098
3.895,2.2156862745098
3.8952,2.19607843137255
3.8954,2.2156862745098
3.8956,2.23529411764706
3.8958,2.23529411764706
3.896,2.2156862745098
3.8962,2.19607843137255
3.8964,2.2156862745098
3.8966,2.2156862745098
3.8968,2.19607843137255
3.897,2.19607843137255
3.8972,2.23529411764706
3.8974,2.25490196078431
3.8976,2.23529411764706
3.8978,2.19607843137255
3.898,2.2156862745098
3.8982,2.23529411764706
3.8984,2.23529411764706
3.8986,2.2156862745098
3.8988,2.23529411764706
3.899,2.27450980392157
3.8992,2.27450980392157
3.8994,2.25490196078431
3.8996,2.27450980392157
3.8998,2.31372549019608
3.9,2.31372549019608
3.9002,2.27450980392157
3.9004,2.27450980392157
3.9006,2.33333333333333
3.9008,2.35294117647059
3.901,2.33333333333333
3.9012,2.33333333333333
3.9014,2.35294117647059
3.9016,2.33333333333333
3.9018,2.31372549019608
3.902,2.29411764705882
3.9022,2.29411764705882
3.9024,2.29411764705882
3.9026,2.25490196078431
3.9028,2.23529411764706
3.903,2.25490196078431
3.9032,2.27450980392157
3.9034,2.27450980392157
3.9036,2.27450980392157
3.9038,2.27450980392157
3.904,2.29411764705882
3.9042,2.29411764705882
3.9044,2.27450980392157
3.9046,2.29411764705882
3.9048,2.31372549019608
3.905,2.31372549019608
3.9052,2.29411764705882
3.9054,2.27450980392157
3.9056,2.29411764705882
3.9058,2.27450980392157
3.906,2.29411764705882
3.9062,2.37254901960784
3.9064,2.58823529411765
3.9066,2.84313725490196
3.9068,3.13725490196078
3.907,3.52941176470588
3.9072,3.90196078431373
3.9074,3.96078431372549
3.9076,3.31372549019608
3.9078,2.43137254901961
3.908,1.88235294117647
3.9082,1.70588235294118
3.9084,1.74509803921569
3.9086,1.96078431372549
3.9088,2.25490196078431
3.909,2.43137254901961
3.9092,2.45098039215686
3.9094,2.3921568627451
3.9096,2.37254901960784
3.9098,2.37254901960784
3.91,2.37254901960784
3.9102,2.35294117647059
3.9104,2.37254901960784
3.9106,2.3921568627451
3.9108,2.41176470588235
3.911,2.3921568627451
3.9112,2.3921568627451
3.9114,2.41176470588235
3.9116,2.41176470588235
3.9118,2.3921568627451
3.912,2.3921568627451
3.9122,2.43137254901961
3.9124,2.45098039215686
3.9126,2.43137254901961
3.9128,2.43137254901961
3.913,2.45098039215686
3.9132,2.49019607843137
3.9134,2.47058823529412
3.9136,2.43137254901961
3.9138,2.47058823529412
3.914,2.49019607843137
3.9142,2.49019607843137
3.9144,2.49019607843137
3.9146,2.52941176470588
3.9148,2.56862745098039
3.915,2.56862745098039
3.9152,2.54901960784314
3.9154,2.54901960784314
3.9156,2.56862745098039
3.9158,2.58823529411765
3.916,2.56862745098039
3.9162,2.58823529411765
3.9164,2.62745098039216
3.9166,2.64705882352941
3.9168,2.62745098039216
3.917,2.62745098039216
3.9172,2.66666666666667
3.9174,2.68627450980392
3.9176,2.68627450980392
3.9178,2.68627450980392
3.918,2.72549019607843
3.9182,2.76470588235294
3.9184,2.74509803921569
3.9186,2.74509803921569
3.9188,2.76470588235294
3.919,2.7843137254902
3.9192,2.76470588235294
3.9194,2.74509803921569
3.9196,2.7843137254902
3.9198,2.80392156862745
3.92,2.80392156862745
3.9202,2.7843137254902
3.9204,2.7843137254902
3.9206,2.80392156862745
3.9208,2.74509803921569
3.921,2.68627450980392
3.9212,2.64705882352941
3.9214,2.62745098039216
3.9216,2.58823529411765
3.9218,2.50980392156863
3.922,2.47058823529412
3.9222,2.45098039215686
3.9224,2.43137254901961
3.9226,2.37254901960784
3.9228,2.35294117647059
3.923,2.35294117647059
3.9232,2.31372549019608
3.9234,2.25490196078431
3.9236,2.23529411764706
3.9238,2.25490196078431
3.924,2.25490196078431
3.9242,2.2156862745098
3.9244,2.19607843137255
3.9246,2.2156862745098
3.9248,2.23529411764706
3.925,2.2156862745098
3.9252,2.17647058823529
3.9254,2.19607843137255
3.9256,2.23529411764706
3.9258,2.23529411764706
3.926,2.19607843137255
3.9262,2.2156862745098
3.9264,2.23529411764706
3.9266,2.23529411764706
3.9268,2.2156862745098
3.927,2.23529411764706
3.9272,2.27450980392157
3.9274,2.27450980392157
3.9276,2.25490196078431
3.9278,2.25490196078431
3.928,2.27450980392157
3.9282,2.27450980392157
3.9284,2.23529411764706
3.9286,2.23529411764706
3.9288,2.27450980392157
3.929,2.27450980392157
3.9292,2.23529411764706
3.9294,2.23529411764706
3.9296,2.25490196078431
3.9298,2.27450980392157
3.93,2.25490196078431
3.9302,2.23529411764706
3.9304,2.25490196078431
3.9306,2.27450980392157
3.9308,2.25490196078431
3.931,2.23529411764706
3.9312,2.25490196078431
3.9314,2.27450980392157
3.9316,2.25490196078431
3.9318,2.2156862745098
3.932,2.2156862745098
3.9322,2.25490196078431
3.9324,2.25490196078431
3.9326,2.23529411764706
3.9328,2.25490196078431
3.933,2.27450980392157
3.9332,2.25490196078431
3.9334,2.23529411764706
3.9336,2.2156862745098
3.9338,2.25490196078431
3.934,2.25490196078431
3.9342,2.2156862745098
3.9344,2.2156862745098
3.9346,2.25490196078431
3.9348,2.25490196078431
3.935,2.23529411764706
3.9352,2.23529411764706
3.9354,2.27450980392157
3.9356,2.31372549019608
3.9358,2.29411764705882
3.936,2.25490196078431
3.9362,2.25490196078431
3.9364,2.27450980392157
3.9366,2.27450980392157
3.9368,2.23529411764706
3.937,2.27450980392157
3.9372,2.31372549019608
3.9374,2.29411764705882
3.9376,2.27450980392157
3.9378,2.29411764705882
3.938,2.33333333333333
3.9382,2.35294117647059
3.9384,2.31372549019608
3.9386,2.31372549019608
3.9388,2.33333333333333
3.939,2.33333333333333
3.9392,2.31372549019608
3.9394,2.33333333333333
3.9396,2.37254901960784
3.9398,2.3921568627451
3.94,2.37254901960784
3.9402,2.35294117647059
3.9404,2.37254901960784
3.9406,2.3921568627451
3.9408,2.41176470588235
3.941,2.41176470588235
3.9412,2.45098039215686
3.9414,2.47058823529412
3.9416,2.43137254901961
3.9418,2.3921568627451
3.942,2.3921568627451
3.9422,2.3921568627451
3.9424,2.35294117647059
3.9426,2.31372549019608
3.9428,2.31372549019608
3.943,2.31372549019608
3.9432,2.31372549019608
3.9434,2.29411764705882
3.9436,2.29411764705882
3.9438,2.33333333333333
3.944,2.31372549019608
3.9442,2.29411764705882
3.9444,2.31372549019608
3.9446,2.35294117647059
3.9448,2.37254901960784
3.945,2.33333333333333
3.9452,2.33333333333333
3.9454,2.33333333333333
3.9456,2.33333333333333
3.9458,2.29411764705882
3.946,2.27450980392157
3.9462,2.35294117647059
3.9464,2.47058823529412
3.9466,2.62745098039216
3.9468,2.84313725490196
3.947,3.19607843137255
3.9472,3.56862745098039
3.9474,3.90196078431373
3.9476,3.88235294117647
3.9478,3.25490196078431
3.948,2.45098039215686
3.9482,1.90196078431373
3.9484,1.70588235294118
3.9486,1.82352941176471
3.9488,2.13725490196078
3.949,2.37254901960784
3.9492,2.43137254901961
3.9494,2.41176470588235
3.9496,2.3921568627451
3.9498,2.37254901960784
3.95,2.35294117647059
3.9502,2.35294117647059
3.9504,2.37254901960784
3.9506,2.3921568627451
3.9508,2.37254901960784
3.951,2.37254901960784
3.9512,2.41176470588235
3.9514,2.41176470588235
3.9516,2.3921568627451
3.9518,2.3921568627451
3.952,2.41176470588235
3.9522,2.45098039215686
3.9524,2.43137254901961
3.9526,2.41176470588235
3.9528,2.43137254901961
3.953,2.45098039215686
3.9532,2.45098039215686
3.9534,2.43137254901961
3.9536,2.47058823529412
3.9538,2.49019607843137
3.954,2.47058823529412
3.9542,2.47058823529412
3.9544,2.49019607843137
3.9546,2.52941176470588
3.9548,2.52941176470588
3.955,2.50980392156863
3.9552,2.50980392156863
3.9554,2.54901960784314
3.9556,2.56862745098039
3.9558,2.52941176470588
3.956,2.54901960784314
3.9562,2.58823529411765
3.9564,2.58823529411765
3.9566,2.58823529411765
3.9568,2.58823529411765
3.957,2.62745098039216
3.9572,2.64705882352941
3.9574,2.62745098039216
3.9576,2.62745098039216
3.9578,2.66666666666667
3.958,2.70588235294118
3.9582,2.70588235294118
3.9584,2.70588235294118
3.9586,2.72549019607843
3.9588,2.74509803921569
3.959,2.72549019607843
3.9592,2.70588235294118
3.9594,2.72549019607843
3.9596,2.76470588235294
3.9598,2.76470588235294
3.96,2.74509803921569
3.9602,2.74509803921569
3.9604,2.76470588235294
3.9606,2.76470588235294
3.9608,2.72549019607843
3.961,2.72549019607843
3.9612,2.70588235294118
3.9614,2.66666666666667
3.9616,2.56862745098039
3.9618,2.50980392156863
3.962,2.50980392156863
3.9622,2.47058823529412
3.9624,2.3921568627451
3.9626,2.33333333333333
3.9628,2.33333333333333
3.963,2.31372549019608
3.9632,2.25490196078431
3.9634,2.2156862745098
3.9636,2.2156862745098
3.9638,2.2156862745098
3.964,2.15686274509804
3.9642,2.11764705882353
3.9644,2.13725490196078
3.9646,2.15686274509804
3.9648,2.13725490196078
3.965,2.09803921568627
3.9652,2.09803921568627
3.9654,2.13725490196078
3.9656,2.13725490196078
3.9658,2.11764705882353
3.966,2.13725490196078
3.9662,2.15686274509804
3.9664,2.15686274509804
3.9666,2.15686274509804
3.9668,2.15686274509804
3.967,2.17647058823529
3.9672,2.19607843137255
3.9674,2.15686274509804
3.9676,2.15686274509804
3.9678,2.17647058823529
3.968,2.19607843137255
3.9682,2.17647058823529
3.9684,2.15686274509804
3.9686,2.19607843137255
3.9688,2.19607843137255
3.969,2.17647058823529
3.9692,2.17647058823529
3.9694,2.17647058823529
3.9696,2.19607843137255
3.9698,2.19607843137255
3.97,2.17647058823529
3.9702,2.19607843137255
3.9704,2.2156862745098
3.9706,2.19607843137255
3.9708,2.15686274509804
3.971,2.15686274509804
3.9712,2.17647058823529
3.9714,2.17647058823529
3.9716,2.15686274509804
3.9718,2.17647058823529
3.972,2.19607843137255
3.9722,2.2156862745098
3.9724,2.2156862745098
3.9726,2.19607843137255
3.9728,2.2156862745098
3.973,2.19607843137255
3.9732,2.17647058823529
3.9734,2.17647058823529
3.9736,2.2156862745098
3.9738,2.2156862745098
3.974,2.17647058823529
3.9742,2.15686274509804
3.9744,2.19607843137255
3.9746,2.23529411764706
3.9748,2.2156862745098
3.975,2.19607843137255
3.9752,2.19607843137255
3.9754,2.2156862745098
3.9756,2.19607843137255
3.9758,2.17647058823529
3.976,2.2156862745098
3.9762,2.25490196078431
3.9764,2.23529411764706
3.9766,2.2156862745098
3.9768,2.23529411764706
3.977,2.23529411764706
3.9772,2.2156862745098
3.9774,2.17647058823529
3.9776,2.17647058823529
3.9778,2.2156862745098
3.978,2.2156862745098
3.9782,2.17647058823529
3.9784,2.15686274509804
3.9786,2.17647058823529
3.9788,2.19607843137255
3.979,2.17647058823529
3.9792,2.19607843137255
3.9794,2.23529411764706
3.9796,2.25490196078431
3.9798,2.25490196078431
3.98,2.25490196078431
3.9802,2.25490196078431
3.9804,2.27450980392157
3.9806,2.25490196078431
3.9808,2.25490196078431
3.981,2.29411764705882
3.9812,2.33333333333333
3.9814,2.31372549019608
3.9816,2.27450980392157
3.9818,2.25490196078431
3.982,2.25490196078431
3.9822,2.2156862745098
3.9824,2.17647058823529
3.9826,2.17647058823529
3.9828,2.2156862745098
3.983,2.23529411764706
3.9832,2.2156862745098
3.9834,2.19607843137255
3.9836,2.2156862745098
3.9838,2.23529411764706
3.984,2.23529411764706
3.9842,2.23529411764706
3.9844,2.25490196078431
3.9846,2.23529411764706
3.9848,2.23529411764706
3.985,2.23529411764706
3.9852,2.27450980392157
3.9854,2.27450980392157
3.9856,2.23529411764706
3.9858,2.19607843137255
3.986,2.2156862745098
3.9862,2.29411764705882
3.9864,2.37254901960784
3.9866,2.54901960784314
3.9868,2.84313725490196
3.987,3.25490196078431
3.9872,3.64705882352941
3.9874,3.96078431372549
3.9876,4
3.9878,3.35294117647059
3.988,2.47058823529412
3.9882,1.82352941176471
3.9884,1.58823529411765
3.9886,1.64705882352941
3.9888,1.92156862745098
3.989,2.19607843137255
3.9892,2.35294117647059
3.9894,2.3921568627451
3.9896,2.33333333333333
3.9898,2.25490196078431
3.99,2.2156862745098
3.9902,2.25490196078431
3.9904,2.27450980392157
3.9906,2.25490196078431
3.9908,2.25490196078431
3.991,2.27450980392157
3.9912,2.29411764705882
3.9914,2.29411764705882
3.9916,2.29411764705882
3.9918,2.31372549019608
3.992,2.31372549019608
3.9922,2.31372549019608
3.9924,2.31372549019608
3.9926,2.35294117647059
3.9928,2.3921568627451
3.993,2.3921568627451
3.9932,2.37254901960784
3.9934,2.37254901960784
3.9936,2.41176470588235
3.9938,2.41176470588235
3.994,2.3921568627451
3.9942,2.41176470588235
3.9944,2.45098039215686
3.9946,2.45098039215686
3.9948,2.41176470588235
3.995,2.43137254901961
3.9952,2.47058823529412
3.9954,2.49019607843137
3.9956,2.49019607843137
3.9958,2.49019607843137
3.996,2.52941176470588
3.9962,2.54901960784314
3.9964,2.52941176470588
3.9966,2.52941176470588
3.9968,2.58823529411765
3.997,2.6078431372549
3.9972,2.6078431372549
3.9974,2.6078431372549
3.9976,2.66666666666667
3.9978,2.70588235294118
3.998,2.68627450980392
3.9982,2.68627450980392
3.9984,2.70588235294118
3.9986,2.76470588235294
3.9988,2.76470588235294
3.999,2.74509803921569
3.9992,2.76470588235294
3.9994,2.80392156862745
3.9996,2.82352941176471
3.9998,2.7843137254902
4,2.80392156862745
4.0002,2.82352941176471
4.0004,2.82352941176471
4.0006,2.7843137254902
4.0008,2.74509803921569
4.001,2.74509803921569
4.0012,2.72549019607843
4.0014,2.66666666666667
4.0016,2.6078431372549
4.0018,2.58823529411765
4.002,2.52941176470588
4.0022,2.45098039215686
4.0024,2.3921568627451
4.0026,2.35294117647059
4.0028,2.35294117647059
4.003,2.31372549019608
4.0032,2.27450980392157
4.0034,2.25490196078431
4.0036,2.23529411764706
4.0038,2.19607843137255
4.004,2.13725490196078
4.0042,2.15686274509804
4.0044,2.17647058823529
4.0046,2.15686274509804
4.0048,2.13725490196078
4.005,2.15686274509804
4.0052,2.19607843137255
4.0054,2.19607843137255
4.0056,2.15686274509804
4.0058,2.13725490196078
4.006,2.17647058823529
4.0062,2.19607843137255
4.0064,2.17647058823529
4.0066,2.19607843137255
4.0068,2.23529411764706
4.007,2.23529411764706
4.0072,2.19607843137255
4.0074,2.19607843137255
4.0076,2.2156862745098
4.0078,2.23529411764706
4.008,2.23529411764706
4.0082,2.23529411764706
4.0084,2.23529411764706
4.0086,2.23529411764706
4.0088,2.2156862745098
4.009,2.19607843137255
4.0092,2.23529411764706
4.0094,2.27450980392157
4.0096,2.25490196078431
4.0098,2.23529411764706
4.01,2.25490196078431
4.0102,2.27450980392157
4.0104,2.25490196078431
4.0106,2.23529411764706
4.0108,2.25490196078431
4.011,2.27450980392157
4.0112,2.27450980392157
4.0114,2.25490196078431
4.0116,2.23529411764706
4.0118,2.27450980392157
4.012,2.31372549019608
4.0122,2.27450980392157
4.0124,2.25490196078431
4.0126,2.25490196078431
4.0128,2.23529411764706
4.013,2.2156862745098
4.0132,2.2156862745098
4.0134,2.23529411764706
4.0136,2.25490196078431
4.0138,2.25490196078431
4.014,2.25490196078431
4.0142,2.27450980392157
4.0144,2.27450980392157
4.0146,2.25490196078431
4.0148,2.25490196078431
4.015,2.27450980392157
4.0152,2.29411764705882
4.0154,2.29411764705882
4.0156,2.27450980392157
4.0158,2.29411764705882
4.016,2.31372549019608
4.0162,2.29411764705882
4.0164,2.29411764705882
4.0166,2.31372549019608
4.0168,2.35294117647059
4.017,2.33333333333333
4.0172,2.29411764705882
4.0174,2.27450980392157
4.0176,2.29411764705882
4.0178,2.33333333333333
4.018,2.31372549019608
4.0182,2.31372549019608
4.0184,2.35294117647059
4.0186,2.37254901960784
4.0188,2.37254901960784
4.019,2.37254901960784
4.0192,2.37254901960784
4.0194,2.41176470588235
4.0196,2.3921568627451
4.0198,2.37254901960784
4.02,2.3921568627451
4.0202,2.3921568627451
4.0204,2.3921568627451
4.0206,2.35294117647059
4.0208,2.37254901960784
4.021,2.41176470588235
4.0212,2.37254901960784
4.0214,2.31372549019608
4.0216,2.29411764705882
4.0218,2.33333333333333
4.022,2.33333333333333
4.0222,2.31372549019608
4.0224,2.33333333333333
4.0226,2.35294117647059
4.0228,2.35294117647059
4.023,2.33333333333333
4.0232,2.33333333333333
4.0234,2.35294117647059
4.0236,2.37254901960784
4.0238,2.33333333333333
4.024,2.33333333333333
4.0242,2.37254901960784
4.0244,2.35294117647059
4.0246,2.31372549019608
4.0248,2.31372549019608
4.025,2.3921568627451
4.0252,2.54901960784314
4.0254,2.7843137254902
4.0256,3.11764705882353
4.0258,3.58823529411765
4.026,4.09803921568627
4.0262,4.47058823529412
4.0264,4.3921568627451
4.0266,3.62745098039216
4.0268,2.70588235294118
4.027,2.01960784313725
4.0272,1.74509803921569
4.0274,1.92156862745098
4.0276,2.25490196078431
4.0278,2.43137254901961
4.028,2.43137254901961
4.0282,2.3921568627451
4.0284,2.35294117647059
4.0286,2.33333333333333
4.0288,2.31372549019608
4.029,2.31372549019608
4.0292,2.37254901960784
4.0294,2.37254901960784
4.0296,2.37254901960784
4.0298,2.35294117647059
4.03,2.37254901960784
4.0302,2.41176470588235
4.0304,2.3921568627451
4.0306,2.37254901960784
4.0308,2.3921568627451
4.031,2.43137254901961
4.0312,2.43137254901961
4.0314,2.41176470588235
4.0316,2.43137254901961
4.0318,2.47058823529412
4.032,2.47058823529412
4.0322,2.43137254901961
4.0324,2.43137254901961
4.0326,2.47058823529412
4.0328,2.47058823529412
4.033,2.45098039215686
4.0332,2.47058823529412
4.0334,2.50980392156863
4.0336,2.52941176470588
4.0338,2.50980392156863
4.034,2.50980392156863
4.0342,2.52941176470588
4.0344,2.54901960784314
4.0346,2.52941176470588
4.0348,2.54901960784314
4.035,2.58823529411765
4.0352,2.62745098039216
4.0354,2.62745098039216
4.0356,2.62745098039216
4.0358,2.64705882352941
4.036,2.66666666666667
4.0362,2.66666666666667
4.0364,2.66666666666667
4.0366,2.70588235294118
4.0368,2.74509803921569
4.037,2.74509803921569
4.0372,2.74509803921569
4.0374,2.76470588235294
4.0376,2.7843137254902
4.0378,2.80392156862745
4.038,2.7843137254902
4.0382,2.76470588235294
4.0384,2.7843137254902
4.0386,2.76470588235294
4.0388,2.74509803921569
4.039,2.76470588235294
4.0392,2.7843137254902
4.0394,2.76470588235294
4.0396,2.72549019607843
4.0398,2.68627450980392
4.04,2.66666666666667
4.0402,2.62745098039216
4.0404,2.54901960784314
4.0406,2.50980392156863
4.0408,2.49019607843137
4.041,2.47058823529412
4.0412,2.3921568627451
4.0414,2.33333333333333
4.0416,2.33333333333333
4.0418,2.31372549019608
4.042,2.27450980392157
4.0422,2.23529411764706
4.0424,2.23529411764706
4.0426,2.23529411764706
4.0428,2.2156862745098
4.043,2.17647058823529
4.0432,2.19607843137255
4.0434,2.2156862745098
4.0436,2.2156862745098
4.0438,2.19607843137255
4.044,2.19607843137255
4.0442,2.19607843137255
4.0444,2.19607843137255
4.0446,2.17647058823529
4.0448,2.17647058823529
4.045,2.2156862745098
4.0452,2.23529411764706
4.0454,2.2156862745098
4.0456,2.2156862745098
4.0458,2.23529411764706
4.046,2.23529411764706
4.0462,2.2156862745098
4.0464,2.19607843137255
4.0466,2.23529411764706
4.0468,2.27450980392157
4.047,2.27450980392157
4.0472,2.25490196078431
4.0474,2.25490196078431
4.0476,2.27450980392157
4.0478,2.25490196078431
4.048,2.2156862745098
4.0482,2.23529411764706
4.0484,2.27450980392157
4.0486,2.29411764705882
4.0488,2.27450980392157
4.049,2.27450980392157
4.0492,2.27450980392157
4.0494,2.27450980392157
4.0496,2.23529411764706
4.0498,2.25490196078431
4.05,2.27450980392157
4.0502,2.27450980392157
4.0504,2.25490196078431
4.0506,2.23529411764706
4.0508,2.25490196078431
4.051,2.25490196078431
4.0512,2.23529411764706
4.0514,2.25490196078431
4.0516,2.29411764705882
4.0518,2.31372549019608
4.052,2.29411764705882
4.0522,2.27450980392157
4.0524,2.27450980392157
4.0526,2.27450980392157
4.0528,2.25490196078431
4.053,2.23529411764706
4.0532,2.27450980392157
4.0534,2.29411764705882
4.0536,2.29411764705882
4.0538,2.27450980392157
4.054,2.27450980392157
4.0542,2.31372549019608
4.0544,2.31372549019608
4.0546,2.29411764705882
4.0548,2.31372549019608
4.055,2.33333333333333
4.0552,2.31372549019608
4.0554,2.27450980392157
4.0556,2.27450980392157
4.0558,2.31372549019608
4.056,2.31372549019608
4.0562,2.31372549019608
4.0564,2.31372549019608
4.0566,2.33333333333333
4.0568,2.35294117647059
4.057,2.33333333333333
4.0572,2.33333333333333
4.0574,2.37254901960784
4.0576,2.37254901960784
4.0578,2.35294117647059
4.058,2.33333333333333
4.0582,2.33333333333333
4.0584,2.37254901960784
4.0586,2.3921568627451
4.0588,2.41176470588235
4.059,2.45098039215686
4.0592,2.45098039215686
4.0594,2.43137254901961
4.0596,2.3921568627451
4.0598,2.41176470588235
4.06,2.43137254901961
4.0602,2.41176470588235
4.0604,2.35294117647059
4.0606,2.31372549019608
4.0608,2.33333333333333
4.061,2.33333333333333
4.0612,2.31372549019608
4.0614,2.29411764705882
4.0616,2.29411764705882
4.0618,2.31372549019608
4.062,2.31372549019608
4.0622,2.33333333333333
4.0624,2.37254901960784
4.0626,2.37254901960784
4.0628,2.33333333333333
4.063,2.33333333333333
4.0632,2.35294117647059
4.0634,2.35294117647059
4.0636,2.31372549019608
4.0638,2.27450980392157
4.064,2.31372549019608
4.0642,2.3921568627451
4.0644,2.52941176470588
4.0646,2.76470588235294
4.0648,3.15686274509804
4.065,3.58823529411765
4.0652,4.01960784313725
4.0654,4.27450980392157
4.0656,4.03921568627451
4.0658,3.2156862745098
4.066,2.31372549019608
4.0662,1.72549019607843
4.0664,1.64705882352941
4.0666,1.96078431372549
4.0668,2.27450980392157
4.067,2.37254901960784
4.0672,2.3921568627451
4.0674,2.37254901960784
4.0676,2.35294117647059
4.0678,2.31372549019608
4.068,2.31372549019608
4.0682,2.33333333333333
4.0684,2.37254901960784
4.0686,2.35294117647059
4.0688,2.35294117647059
4.069,2.3921568627451
4.0692,2.3921568627451
4.0694,2.37254901960784
4.0696,2.35294117647059
4.0698,2.37254901960784
4.07,2.3921568627451
4.0702,2.3921568627451
4.0704,2.37254901960784
4.0706,2.41176470588235
4.0708,2.45098039215686
4.071,2.45098039215686
4.0712,2.43137254901961
4.0714,2.45098039215686
4.0716,2.45098039215686
4.0718,2.45098039215686
4.072,2.43137254901961
4.0722,2.45098039215686
4.0724,2.49019607843137
4.0726,2.50980392156863
4.0728,2.50980392156863
4.073,2.52941176470588
4.0732,2.54901960784314
4.0734,2.54901960784314
4.0736,2.52941176470588
4.0738,2.54901960784314
4.074,2.58823529411765
4.0742,2.6078431372549
4.0744,2.6078431372549
4.0746,2.6078431372549
4.0748,2.64705882352941
4.075,2.68627450980392
4.0752,2.68627450980392
4.0754,2.68627450980392
4.0756,2.70588235294118
4.0758,2.72549019607843
4.076,2.72549019607843
4.0762,2.70588235294118
4.0764,2.74509803921569
4.0766,2.7843137254902
4.0768,2.7843137254902
4.077,2.76470588235294
4.0772,2.7843137254902
4.0774,2.80392156862745
4.0776,2.80392156862745
4.0778,2.7843137254902
4.078,2.7843137254902
4.0782,2.80392156862745
4.0784,2.80392156862745
4.0786,2.76470588235294
4.0788,2.74509803921569
4.079,2.72549019607843
4.0792,2.68627450980392
4.0794,2.62745098039216
4.0796,2.56862745098039
4.0798,2.54901960784314
4.08,2.50980392156863
4.0802,2.45098039215686
4.0804,2.3921568627451
4.0806,2.3921568627451
4.0808,2.37254901960784
4.081,2.33333333333333
4.0812,2.29411764705882
4.0814,2.27450980392157
4.0816,2.27450980392157
4.0818,2.23529411764706
4.082,2.19607843137255
4.0822,2.19607843137255
4.0824,2.19607843137255
4.0826,2.19607843137255
4.0828,2.15686274509804
4.083,2.19607843137255
4.0832,2.2156862745098
4.0834,2.2156862745098
4.0836,2.17647058823529
4.0838,2.19607843137255
4.084,2.2156862745098
4.0842,2.23529411764706
4.0844,2.19607843137255
4.0846,2.2156862745098
4.0848,2.25490196078431
4.085,2.27450980392157
4.0852,2.23529411764706
4.0854,2.2156862745098
4.0856,2.23529411764706
4.0858,2.25490196078431
4.086,2.23529411764706
4.0862,2.23529411764706
4.0864,2.25490196078431
4.0866,2.27450980392157
4.0868,2.25490196078431
4.087,2.23529411764706
4.0872,2.27450980392157
4.0874,2.29411764705882
4.0876,2.27450980392157
4.0878,2.23529411764706
4.088,2.23529411764706
4.0882,2.25490196078431
4.0884,2.25490196078431
4.0886,2.23529411764706
4.0888,2.23529411764706
4.089,2.27450980392157
4.0892,2.25490196078431
4.0894,2.2156862745098
4.0896,2.23529411764706
4.0898,2.25490196078431
4.09,2.25490196078431
4.0902,2.23529411764706
4.0904,2.2156862745098
4.0906,2.23529411764706
4.0908,2.25490196078431
4.091,2.23529411764706
4.0912,2.23529411764706
4.0914,2.27450980392157
4.0916,2.27450980392157
4.0918,2.25490196078431
4.092,2.23529411764706
4.0922,2.25490196078431
4.0924,2.27450980392157
4.0926,2.27450980392157
4.0928,2.25490196078431
4.093,2.27450980392157
4.0932,2.27450980392157
4.0934,2.27450980392157
4.0936,2.27450980392157
4.0938,2.29411764705882
4.094,2.31372549019608
4.0942,2.29411764705882
4.0944,2.25490196078431
4.0946,2.25490196078431
4.0948,2.29411764705882
4.095,2.31372549019608
4.0952,2.29411764705882
4.0954,2.29411764705882
4.0956,2.33333333333333
4.0958,2.33333333333333
4.096,2.31372549019608
4.0962,2.27450980392157
4.0964,2.29411764705882
4.0966,2.33333333333333
4.0968,2.37254901960784
4.097,2.37254901960784
4.0972,2.43137254901961
4.0974,2.49019607843137
4.0976,2.49019607843137
4.0978,2.47058823529412
4.098,2.47058823529412
4.0982,2.45098039215686
4.0984,2.41176470588235
4.0986,2.35294117647059
4.0988,2.35294117647059
4.099,2.35294117647059
4.0992,2.33333333333333
4.0994,2.29411764705882
4.0996,2.29411764705882
4.0998,2.31372549019608
4.1,2.31372549019608
4.1002,2.29411764705882
4.1004,2.31372549019608
4.1006,2.33333333333333
4.1008,2.35294117647059
4.101,2.35294117647059
4.1012,2.35294117647059
4.1014,2.3921568627451
4.1016,2.3921568627451
4.1018,2.33333333333333
4.102,2.29411764705882
4.1022,2.29411764705882
4.1024,2.31372549019608
4.1026,2.27450980392157
4.1028,2.25490196078431
4.103,2.29411764705882
4.1032,2.41176470588235
4.1034,2.56862745098039
4.1036,2.80392156862745
4.1038,3.2156862745098
4.104,3.62745098039216
4.1042,3.98039215686274
4.1044,4
4.1046,3.37254901960784
4.1048,2.50980392156863
4.105,1.88235294117647
4.1052,1.64705882352941
4.1054,1.72549019607843
4.1056,2.05882352941176
4.1058,2.33333333333333
4.106,2.41176470588235
4.1062,2.41176470588235
4.1064,2.41176470588235
4.1066,2.3921568627451
4.1068,2.35294117647059
4.107,2.35294117647059
4.1072,2.3921568627451
4.1074,2.3921568627451
4.1076,2.37254901960784
4.1078,2.37254901960784
4.108,2.3921568627451
4.1082,2.41176470588235
4.1084,2.41176470588235
